request_id,latency_ms,prompt_tokens,batched,model_size_b,region,instance_type,server_id
3464,163.16,555,0,47.98,us-east,small,5
3465,116.49,258,0,64.86,us-east,medium,2
3466,102.66,689,1,10.36,ap-south,large,6
3467,129.29,187,0,13.24,us-east,small,1
3468,148.9,1566,1,4.75,eu-west,medium,15
3469,128.44,839,0,13.46,ap-south,large,8
3470,154.8,1566,0,7.48,ap-south,large,15
3471,199.32,676,1,45.65,eu-west,small,6
3472,218.85,1595,0,41.54,ap-south,large,15
3473,247.97,1505,1,53.72,eu-west,small,14
3474,218.59,1466,0,60.48,eu-west,small,14
3475,206.46,1138,0,46.18,eu-west,small,11
3476,90.83,1029,0,29.24,ap-south,large,10
3477,196.19,709,1,46.95,us-east,small,6
3478,190.26,1173,1,12.37,eu-west,small,11
3479,132.52,700,1,5.35,eu-west,small,6
3480,94.78,133,0,26.16,ap-south,large,0
3481,180.34,906,0,45.7,ap-south,medium,8
3482,198.83,1996,0,47.58,eu-west,large,19
3483,194.06,1283,1,65.97,ap-south,large,12
3484,195.89,1465,1,11.04,eu-west,small,14
3485,168.87,382,0,64.83,us-east,small,3
3486,80.75,234,1,16.84,ap-south,large,1
3487,118.99,518,1,1.11,us-east,small,4
3488,170.58,886,1,26.1,us-east,small,8
3489,255.57,1081,1,48.39,eu-west,small,10
3490,195.76,1807,0,44.7,ap-south,medium,18
3491,121.95,298,0,58.02,us-east,medium,2
3492,115.13,483,0,13.09,ap-south,large,4
3493,238.85,1536,0,54.46,eu-west,small,15
3494,108.05,453,0,66.34,ap-south,large,4
3495,208.87,1851,0,64.11,eu-west,small,18
3496,221.53,598,1,57.17,ap-south,medium,5
3497,162.15,1948,0,21.36,us-east,small,19
3498,201.4,1997,0,9.53,us-east,medium,19
3499,169.01,960,0,9.36,us-east,small,9
3500,256.21,1705,1,39.87,ap-south,medium,16
3501,97.24,546,0,7.82,eu-west,large,5
3502,189.09,1848,0,6.84,eu-west,large,18
3503,253.94,1395,1,67.29,us-east,small,13
3504,171.18,1084,1,50.03,eu-west,small,10
3505,158.67,1637,0,51.96,ap-south,large,16
3506,132.66,1441,0,8.16,ap-south,large,14
3507,135.53,234,1,17.72,eu-west,small,1
3508,204.98,833,1,58.28,ap-south,medium,8
3509,126.82,1823,1,33.81,eu-west,large,18
3510,187.79,1205,1,24.55,ap-south,large,11
3511,85.65,659,1,19.34,us-east,large,6
3512,93.1,155,0,31.36,ap-south,large,1
3513,234.93,1875,1,37.66,ap-south,large,18
3514,198.23,1548,1,33.8,us-east,medium,15
3515,177.91,1096,0,30.6,us-east,small,10
3516,205.25,1590,0,15.76,ap-south,large,15
3517,230.49,793,1,43.58,eu-west,small,7
3518,252.11,1765,0,7.47,eu-west,small,17
3519,152.29,767,0,28.4,us-east,small,7
3520,141.42,286,0,21.63,us-east,small,2
3521,196.61,1514,0,17.85,eu-west,small,15
3522,182.29,1759,1,64.82,ap-south,large,17
3523,118.12,1359,1,39.81,us-east,large,13
3524,171.47,1090,0,17.72,eu-west,medium,10
3525,227.36,1564,1,8.69,us-east,small,15
3526,114.1,1702,0,29.25,eu-west,large,16
3527,183.55,879,1,37.96,eu-west,medium,8
3528,160.1,669,1,31.46,us-east,small,6
3529,141.25,527,0,8.19,eu-west,small,4
3530,199.63,1357,0,57.77,ap-south,medium,13
3531,146.75,915,1,46.32,ap-south,large,8
3532,176.19,1593,1,46.96,us-east,medium,15
3533,133.87,288,1,57.01,ap-south,large,2
3534,157.17,541,1,55.28,ap-south,large,5
3535,278.57,1890,0,31.21,eu-west,small,18
3536,160.45,1339,0,37.22,ap-south,large,13
3537,197.48,1411,0,15.12,us-east,small,13
3538,100.56,96,0,8.3,eu-west,medium,0
3539,189.94,1243,1,58.05,us-east,medium,12
3540,223.03,1100,0,16.97,us-east,small,10
3541,139.8,1361,0,38.12,eu-west,large,13
3542,224.27,948,0,13.48,ap-south,small,9
3543,132.19,785,1,27.21,us-east,medium,7
3544,175.67,883,1,26.89,us-east,small,8
3545,207.0,1068,1,49.29,us-east,small,10
3546,244.25,1880,1,41.01,eu-west,small,18
3547,150.91,985,0,51.69,us-east,small,9
3548,237.79,1441,1,52.02,us-east,small,14
3549,262.45,1913,1,63.08,ap-south,medium,19
3550,208.49,724,0,14.82,us-east,small,6
3551,130.75,456,1,18.47,ap-south,medium,4
3552,244.1,1952,1,19.42,eu-west,small,19
3553,206.88,1571,0,34.65,us-east,small,15
3554,157.03,1637,0,47.31,us-east,medium,16
3555,189.63,1407,1,47.8,eu-west,medium,13
3556,180.56,543,1,14.04,ap-south,small,5
3557,150.89,388,0,68.13,us-east,small,3
3558,264.61,1987,1,61.91,eu-west,medium,19
3559,125.24,413,0,63.52,ap-south,large,3
3560,112.77,392,1,45.13,ap-south,large,3
3561,127.08,100,1,22.05,us-east,small,0
3562,79.52,109,0,7.43,ap-south,large,0
3563,187.38,887,0,36.99,eu-west,small,8
3564,159.08,277,1,26.63,eu-west,small,2
3565,238.09,1878,0,61.23,ap-south,medium,18
3566,128.96,376,0,47.03,eu-west,medium,3
3567,205.18,559,0,41.78,eu-west,small,5
3568,221.65,805,0,53.23,eu-west,small,7
3569,173.78,846,1,65.66,us-east,small,8
3570,139.03,928,1,22.95,eu-west,medium,9
3571,122.95,439,0,45.15,us-east,medium,3
3572,165.19,707,1,47.86,ap-south,medium,6
3573,126.7,432,1,54.31,ap-south,large,3
3574,75.12,1274,0,34.0,ap-south,large,12
3575,133.39,795,1,33.67,ap-south,large,7
3576,152.34,447,0,30.47,us-east,small,4
3577,217.01,676,1,63.49,us-east,small,6
3578,186.97,1775,0,40.42,ap-south,large,17
3579,219.2,1813,1,68.02,eu-west,medium,18
3580,225.86,1206,0,16.14,eu-west,medium,11
3581,278.32,1931,1,62.37,eu-west,small,19
3582,182.61,1461,0,68.08,us-east,small,14
3583,162.08,824,1,53.4,ap-south,large,7
3584,205.44,1283,1,59.35,us-east,medium,12
3585,106.31,196,0,54.32,ap-south,large,1
3586,131.5,798,1,4.24,us-east,small,7
3587,262.44,1939,1,68.09,us-east,small,19
3588,175.89,1130,0,64.21,eu-west,large,11
3589,105.49,145,1,37.1,ap-south,large,0
3590,142.36,76,0,58.93,us-east,small,0
3591,178.35,1229,1,3.79,eu-west,medium,12
3592,212.45,1355,0,62.13,eu-west,small,13
3593,203.03,897,1,63.46,us-east,small,8
3594,210.37,1738,1,40.08,us-east,medium,17
3595,132.76,1723,1,46.05,eu-west,large,17
3596,174.45,1507,1,29.91,ap-south,large,14
3597,253.39,1685,1,50.25,us-east,small,16
3598,116.41,346,0,1.77,eu-west,medium,3
3599,92.75,156,1,22.94,us-east,medium,1
3600,128.62,1007,1,1.85,us-east,small,9
3601,80.89,509,0,50.52,us-east,large,4
3602,152.34,467,0,23.12,eu-west,small,4
3603,94.95,269,1,7.08,eu-west,medium,2
3604,118.41,69,1,56.06,ap-south,large,0
3605,155.58,1460,1,36.76,us-east,medium,14
3606,251.0,806,1,62.67,us-east,small,7
3607,177.71,1039,1,7.1,us-east,small,10
3608,79.93,440,1,13.52,ap-south,large,3
3609,304.39,1889,1,69.74,us-east,small,18
3610,89.33,219,0,63.31,eu-west,large,1
3611,104.63,201,0,67.11,ap-south,large,1
3612,115.37,978,1,13.64,ap-south,large,9
3613,144.38,171,1,52.07,eu-west,medium,1
3614,235.73,1528,1,34.39,us-east,small,15
3615,198.04,1409,0,10.83,us-east,small,13
3616,154.16,732,0,6.8,us-east,small,6
3617,181.21,1233,0,49.78,us-east,small,12
3618,192.34,809,1,57.89,eu-west,medium,7
3619,166.67,464,1,58.73,us-east,small,4
3620,215.61,979,0,34.89,ap-south,medium,9
3621,191.36,1551,0,17.42,ap-south,large,15
3622,201.7,1092,0,35.82,ap-south,medium,10
3623,143.79,918,0,20.11,ap-south,large,8
3624,167.95,363,1,31.3,eu-west,small,3
3625,182.19,720,0,63.12,us-east,small,6
3626,65.46,252,1,20.51,us-east,large,2
3627,122.94,1516,1,23.75,us-east,medium,15
3628,153.4,522,0,27.56,us-east,small,4
3629,175.29,848,0,28.15,ap-south,medium,8
3630,180.32,407,1,63.5,ap-south,medium,3
3631,201.61,967,1,57.81,eu-west,medium,9
3632,183.32,1070,1,28.11,eu-west,medium,10
3633,215.47,1789,0,31.96,eu-west,small,17
3634,103.41,951,1,31.1,ap-south,large,9
3635,119.25,703,0,47.48,ap-south,large,6
3636,169.64,650,0,68.65,us-east,small,6
3637,70.72,831,0,18.58,us-east,large,8
3638,210.57,1585,0,6.95,eu-west,small,15
3639,226.24,1167,1,38.24,us-east,small,11
3640,185.85,1895,0,68.23,eu-west,small,18
3641,189.85,1033,0,37.42,us-east,small,10
3642,176.43,797,0,67.02,eu-west,medium,7
3643,147.86,1239,1,64.51,eu-west,large,12
3644,141.28,1750,1,15.1,us-east,small,17
3645,156.0,1825,0,15.48,eu-west,large,18
3646,170.31,1677,1,19.19,ap-south,large,16
3647,104.46,541,1,8.45,ap-south,large,5
3648,211.43,1324,0,57.27,us-east,small,13
3649,141.4,1588,0,32.32,eu-west,large,15
3650,259.85,1675,0,31.96,eu-west,small,16
3651,118.78,1439,0,16.23,eu-west,small,14
3652,103.58,89,0,62.83,ap-south,large,0
3653,169.0,1409,1,58.84,us-east,medium,13
3654,199.1,1762,0,58.39,us-east,small,17
3655,142.88,483,0,18.63,us-east,small,4
3656,93.86,153,0,39.45,ap-south,large,1
3657,229.24,1998,1,33.05,us-east,small,19
3658,177.17,1010,0,34.09,eu-west,small,9
3659,155.46,431,0,45.95,eu-west,small,3
3660,166.0,1791,0,18.93,us-east,small,17
3661,148.41,120,1,48.37,ap-south,medium,0
3662,206.99,1508,1,46.76,eu-west,medium,14
3663,100.16,490,1,4.1,eu-west,medium,4
3664,202.15,1501,0,18.01,us-east,small,14
3665,255.78,1518,0,64.21,eu-west,medium,15
3666,200.31,147,1,65.89,ap-south,small,0
3667,181.59,868,0,8.59,eu-west,small,8
3668,182.55,1094,1,35.29,us-east,medium,10
3669,176.97,395,1,58.12,us-east,small,3
3670,141.48,1832,1,40.67,ap-south,large,18
3671,117.94,288,0,50.89,us-east,medium,2
3672,144.28,390,1,62.18,ap-south,large,3
3673,127.07,610,0,38.37,eu-west,large,5
3674,179.85,1054,0,23.84,us-east,small,10
3675,274.26,1768,1,44.67,eu-west,medium,17
3676,190.04,1620,0,57.35,us-east,medium,16
3677,152.65,1115,1,40.97,eu-west,large,10
3678,171.57,1997,1,29.65,us-east,small,19
3679,159.15,442,0,42.46,us-east,small,4
3680,113.23,1472,0,35.08,ap-south,large,14
3681,117.73,472,1,17.44,eu-west,medium,4
3682,100.25,120,0,47.8,ap-south,large,0
3683,159.0,233,1,36.34,eu-west,small,1
3684,179.75,1577,1,43.12,ap-south,large,15
3685,199.16,1566,0,6.79,ap-south,medium,15
3686,129.9,824,1,18.23,us-east,medium,7
3687,214.44,1115,0,60.04,us-east,small,10
3688,126.76,646,1,9.54,us-east,small,6
3689,136.86,1868,1,11.7,us-east,medium,18
3690,175.59,1003,1,55.69,us-east,medium,9
3691,153.18,244,1,20.77,eu-west,small,1
3692,214.16,1134,1,69.89,ap-south,large,11
3693,138.46,1504,0,16.14,eu-west,medium,14
3694,144.75,116,0,64.62,us-east,small,0
3695,179.91,1728,1,59.17,ap-south,large,17
3696,181.57,1330,0,44.85,ap-south,medium,13
3697,245.7,1731,0,55.46,us-east,small,17
3698,119.07,76,0,1.02,us-east,small,0
3699,165.55,874,0,65.95,eu-west,medium,8
3700,98.34,581,1,31.72,eu-west,large,5
3701,124.96,1079,1,2.61,us-east,small,10
3702,177.47,761,1,36.62,eu-west,small,7
3703,287.51,1936,0,40.18,us-east,small,19
3704,137.45,150,1,68.12,ap-south,large,1
3705,174.61,1325,0,20.31,eu-west,medium,13
3706,100.91,507,0,6.59,ap-south,large,4
3707,122.6,251,1,26.06,eu-west,medium,2
3708,133.73,1280,1,37.05,ap-south,large,12
3709,199.9,1514,0,12.69,us-east,small,15
3710,206.39,819,1,49.77,us-east,small,7
3711,98.59,525,0,40.77,ap-south,large,4
3712,94.03,424,1,3.08,eu-west,medium,3
3713,167.94,1455,0,8.69,us-east,small,14
3714,145.29,431,0,41.63,eu-west,medium,3
3715,95.5,346,1,19.92,us-east,medium,3
3716,254.96,1648,0,69.7,eu-west,small,16
3717,178.57,1475,0,26.03,eu-west,small,14
3718,221.07,724,1,43.95,eu-west,small,6
3719,184.34,1454,1,37.28,us-east,small,14
3720,137.72,986,1,26.4,eu-west,medium,9
3721,200.67,1850,0,25.25,us-east,small,18
3722,151.36,99,0,46.24,eu-west,small,0
3723,177.46,837,0,68.55,us-east,small,8
3724,88.41,571,0,15.82,eu-west,large,5
3725,271.15,1753,0,48.12,eu-west,small,17
3726,162.41,1144,0,27.87,ap-south,large,11
3727,204.3,769,1,44.27,eu-west,medium,7
3728,205.41,1160,1,34.88,eu-west,small,11
3729,172.46,543,0,59.16,us-east,small,5
3730,216.5,1106,1,31.8,eu-west,small,10
3731,89.32,942,1,33.15,us-east,medium,9
3732,173.49,1123,0,39.99,ap-south,large,10
3733,125.69,973,1,19.92,ap-south,large,9
3734,177.97,1273,0,35.91,us-east,medium,12
3735,228.19,1986,1,62.15,us-east,small,19
3736,231.2,1078,1,26.97,us-east,small,10
3737,162.85,1396,0,27.99,us-east,medium,13
3738,193.21,1625,1,13.9,eu-west,medium,16
3739,177.12,1179,0,40.9,eu-west,medium,11
3740,154.9,1638,1,54.95,us-east,medium,16
3741,216.49,1166,0,34.64,us-east,small,11
3742,168.8,1159,0,19.39,us-east,medium,11
3743,203.03,1511,1,67.46,us-east,medium,14
3744,174.76,1361,0,68.01,ap-south,large,13
3745,75.39,665,1,9.99,ap-south,large,6
3746,119.1,930,1,3.93,eu-west,medium,9
3747,125.65,597,1,8.88,eu-west,medium,5
3748,289.64,1878,0,49.29,eu-west,medium,18
3749,231.82,1863,1,25.05,ap-south,large,18
3750,246.74,1785,1,67.16,us-east,medium,17
3751,101.15,128,0,13.75,eu-west,medium,0
3752,134.56,464,1,61.17,ap-south,large,4
3753,157.83,99,0,57.77,eu-west,small,0
3754,105.94,83,0,58.12,us-east,medium,0
3755,166.23,1599,0,8.69,ap-south,large,15
3756,97.34,233,0,9.87,ap-south,large,1
3757,140.17,510,0,51.09,eu-west,medium,4
3758,176.25,814,0,67.4,us-east,medium,7
3759,160.07,244,1,46.4,us-east,small,1
3760,84.52,91,0,20.35,ap-south,large,0
3761,236.71,1793,1,62.7,us-east,small,17
3762,135.79,1986,1,54.19,eu-west,medium,19
3763,197.56,1908,1,63.21,us-east,small,19
3764,175.51,1003,0,50.41,ap-south,medium,9
3765,210.26,1271,1,54.86,us-east,small,12
3766,200.63,847,1,53.05,us-east,small,8
3767,147.77,749,0,45.04,ap-south,large,7
3768,161.45,768,1,4.36,ap-south,medium,7
3769,108.84,301,0,39.84,ap-south,large,2
3770,156.34,1883,0,25.95,us-east,medium,18
3771,161.55,576,1,58.36,us-east,medium,5
3772,184.55,1566,0,41.62,eu-west,medium,15
3773,148.44,145,0,36.55,eu-west,small,0
3774,166.5,1577,0,27.25,eu-west,large,15
3775,98.25,1445,1,12.19,eu-west,medium,14
3776,137.94,1434,0,18.8,ap-south,large,14
3777,101.22,245,1,41.88,eu-west,large,1
3778,87.6,115,0,59.35,eu-west,large,0
3779,162.77,1756,1,25.16,eu-west,medium,17
3780,124.76,152,0,8.48,us-east,small,1
3781,166.02,1841,1,15.73,eu-west,medium,18
3782,144.93,1007,0,51.28,ap-south,large,9
3783,173.08,1578,0,25.1,ap-south,large,15
3784,279.04,1784,1,54.57,eu-west,medium,17
3785,146.29,1232,0,34.37,us-east,small,12
3786,188.89,1645,0,20.47,ap-south,large,16
3787,177.81,1301,0,39.75,eu-west,small,12
3788,286.11,1773,1,38.54,us-east,small,17
3789,144.31,400,0,32.28,us-east,small,3
3790,134.78,455,0,11.89,us-east,small,4
3791,271.75,1812,1,30.22,us-east,medium,18
3792,125.76,98,0,8.59,us-east,small,0
3793,163.01,1388,1,24.78,ap-south,large,13
3794,208.61,1372,1,38.24,eu-west,medium,13
3795,160.43,1692,1,55.13,eu-west,medium,16
3796,139.74,558,0,56.04,ap-south,large,5
3797,158.42,1508,0,58.67,eu-west,medium,14
3798,191.84,1219,0,37.65,eu-west,medium,11
3799,117.67,316,0,53.99,ap-south,large,2
3800,175.85,600,0,55.62,ap-south,medium,5
3801,131.2,1087,0,63.5,eu-west,large,10
3802,239.88,1444,1,49.25,eu-west,small,14
3803,131.84,564,0,33.73,ap-south,large,5
3804,174.27,1528,1,4.13,us-east,small,15
3805,136.34,1553,0,2.31,us-east,large,15
3806,160.28,711,0,63.07,eu-west,medium,6
3807,266.86,1157,1,66.09,eu-west,small,11
3808,178.93,781,1,12.62,eu-west,small,7
3809,208.81,1589,1,11.72,eu-west,large,15
3810,174.21,574,1,62.9,us-east,medium,5
3811,148.78,1471,1,16.38,us-east,small,14
3812,193.69,1650,0,47.98,ap-south,large,16
3813,78.67,672,0,16.91,eu-west,large,6
3814,175.99,1194,1,52.1,eu-west,medium,11
3815,186.26,1203,1,36.75,eu-west,large,11
3816,147.15,1548,0,46.54,ap-south,large,15
3817,97.41,687,1,2.68,ap-south,large,6
3818,176.79,1654,1,64.02,ap-south,large,16
3819,183.42,603,0,43.8,eu-west,small,5
3820,126.65,570,0,33.68,ap-south,large,5
3821,190.9,1011,0,33.29,us-east,small,9
3822,183.54,1924,0,49.72,eu-west,medium,19
3823,244.04,1745,0,15.82,ap-south,medium,17
3824,92.45,723,0,60.03,us-east,large,6
3825,145.72,324,0,53.79,eu-west,medium,2
3826,247.48,1791,0,9.1,us-east,medium,17
3827,134.46,284,0,27.53,ap-south,medium,2
3828,87.63,182,1,28.22,ap-south,large,1
3829,167.82,838,1,69.41,us-east,medium,8
3830,170.0,352,0,43.47,us-east,small,3
3831,274.29,1665,1,64.17,eu-west,small,16
3832,160.19,941,1,33.46,eu-west,medium,9
3833,157.65,543,1,37.23,eu-west,medium,5
3834,227.9,1714,0,18.51,eu-west,medium,17
3835,92.81,1691,1,3.28,eu-west,large,16
3836,156.32,1372,1,40.74,ap-south,large,13
3837,192.05,981,1,43.08,us-east,small,9
3838,136.38,1903,0,29.0,ap-south,large,18
3839,157.91,1874,1,48.94,us-east,large,18
3840,216.49,1567,1,14.59,us-east,medium,15
3841,140.76,670,1,32.31,ap-south,medium,6
3842,145.67,855,1,50.38,us-east,medium,8
3843,151.56,788,1,57.22,us-east,large,7
3844,185.37,1682,1,60.97,ap-south,large,16
3845,158.45,528,0,9.96,eu-west,small,4
3846,140.08,1054,1,34.37,ap-south,large,10
3847,147.19,589,1,41.51,ap-south,large,5
3848,193.03,1725,0,65.14,eu-west,medium,17
3849,136.82,873,1,31.43,ap-south,large,8
3850,213.13,809,1,44.41,us-east,small,7
3851,112.22,1344,0,7.26,us-east,medium,13
3852,118.9,137,1,43.44,us-east,medium,0
3853,226.02,1705,0,2.18,ap-south,large,16
3854,158.05,1549,1,3.39,eu-west,large,15
3855,96.58,190,0,48.96,ap-south,large,1
3856,200.04,1188,0,69.1,eu-west,medium,11
3857,222.24,383,1,61.24,ap-south,small,3
3858,215.11,1674,0,13.29,eu-west,small,16
3859,173.98,777,1,34.39,eu-west,medium,7
3860,330.87,1692,1,62.86,us-east,small,16
3861,149.47,1482,1,45.26,eu-west,medium,14
3862,115.63,1278,1,18.13,eu-west,large,12
3863,138.87,1438,1,32.44,ap-south,large,14
3864,186.05,1429,0,67.64,eu-west,medium,14
3865,192.98,1408,1,23.64,eu-west,small,13
3866,200.19,1329,1,56.14,eu-west,small,13
3867,117.46,63,1,4.94,eu-west,small,0
3868,176.37,690,1,50.85,eu-west,medium,6
3869,164.6,1224,0,37.98,ap-south,large,12
3870,185.79,522,0,61.52,eu-west,small,4
3871,191.87,591,1,55.66,us-east,small,5
3872,234.89,1996,0,40.47,ap-south,large,19
3873,249.37,1805,0,21.77,us-east,small,17
3874,154.67,983,1,21.0,us-east,small,9
3875,232.51,1746,1,67.94,eu-west,medium,17
3876,140.59,1837,0,8.75,eu-west,large,18
3877,156.96,579,1,26.63,us-east,small,5
3878,104.82,517,1,9.51,ap-south,large,4
3879,81.68,403,1,11.26,ap-south,large,3
3880,147.42,306,0,12.88,us-east,small,2
3881,161.63,1416,0,19.88,us-east,medium,14
3882,105.77,1313,1,8.15,eu-west,large,12
3883,201.49,816,0,53.41,eu-west,small,7
3884,104.77,571,0,15.69,eu-west,large,5
3885,134.74,825,1,38.63,ap-south,large,7
3886,188.75,1531,1,10.99,ap-south,small,15
3887,286.29,1873,0,32.87,eu-west,medium,18
3888,131.73,1300,1,18.41,eu-west,medium,12
3889,144.67,154,0,52.42,us-east,small,1
3890,135.12,961,0,29.92,eu-west,large,9
3891,108.55,171,0,52.37,us-east,medium,1
3892,190.78,1583,0,48.46,ap-south,large,15
3893,230.34,1809,0,48.58,eu-west,small,18
3894,135.3,80,0,51.02,us-east,small,0
3895,142.34,396,1,32.73,us-east,small,3
3896,151.22,215,0,64.01,us-east,small,1
3897,152.47,411,0,62.74,us-east,small,3
3898,154.63,1369,0,61.49,us-east,small,13
3899,98.64,1345,1,14.24,ap-south,large,13
3900,262.98,1128,1,66.7,eu-west,medium,11
3901,187.9,1219,0,14.75,eu-west,medium,11
3902,123.53,505,0,65.85,us-east,medium,4
3903,182.06,377,1,63.02,us-east,small,3
3904,170.19,652,1,39.38,eu-west,medium,6
3905,191.3,1197,1,69.19,us-east,medium,11
3906,79.54,158,1,37.08,us-east,large,1
3907,152.67,702,0,16.78,eu-west,medium,6
3908,126.41,714,1,34.91,us-east,medium,6
3909,157.03,1021,1,47.72,ap-south,large,9
3910,135.03,777,1,8.09,us-east,medium,7
3911,212.36,1466,0,58.49,us-east,small,14
3912,146.96,63,1,45.32,us-east,small,0
3913,157.68,835,0,26.79,us-east,medium,8
3914,64.07,75,1,19.92,eu-west,large,0
3915,216.61,1742,0,3.19,us-east,small,17
3916,140.56,1344,1,23.8,eu-west,large,13
3917,221.33,1560,1,63.22,eu-west,large,15
3918,219.47,1593,0,43.04,eu-west,medium,15
3919,174.37,1250,0,66.57,eu-west,small,12
3920,149.44,814,0,27.84,eu-west,medium,7
3921,284.56,1147,1,62.17,eu-west,small,11
3922,189.02,353,1,40.06,ap-south,small,3
3923,148.07,240,1,17.5,eu-west,small,1
3924,211.2,1024,1,60.24,ap-south,medium,9
3925,143.01,409,1,27.16,eu-west,medium,3
3926,182.21,857,0,60.79,us-east,small,8
3927,123.05,1007,0,39.99,ap-south,large,9
3928,115.78,340,0,63.21,us-east,medium,2
3929,116.33,1909,0,49.81,eu-west,large,19
3930,177.04,147,0,63.2,ap-south,small,0
3931,123.14,1496,1,24.68,eu-west,medium,14
3932,143.01,1230,1,15.62,us-east,small,12
3933,193.19,1685,1,21.46,eu-west,medium,16
3934,212.23,1471,1,56.66,eu-west,medium,14
3935,187.66,1998,0,46.06,ap-south,large,19
3936,193.99,1995,1,14.63,eu-west,medium,19
3937,110.47,126,0,38.72,eu-west,medium,0
3938,180.65,1037,1,38.31,us-east,medium,10
3939,118.96,959,0,38.95,us-east,medium,9
3940,158.7,1965,1,9.48,us-east,small,19
3941,160.29,1035,1,20.56,us-east,small,10
3942,107.74,1990,1,38.89,eu-west,large,19
3943,177.26,1654,1,48.18,us-east,small,16
3944,198.1,526,1,69.57,us-east,small,4
3945,127.63,289,0,46.64,eu-west,medium,2
3946,133.83,1368,0,35.12,ap-south,medium,13
3947,150.42,249,1,27.87,us-east,small,2
3948,190.88,546,1,61.44,us-east,small,5
3949,115.31,228,1,5.29,us-east,small,1
3950,197.76,1032,1,54.11,ap-south,large,10
3951,184.74,438,0,56.54,ap-south,small,3
3952,194.33,1940,1,42.15,us-east,small,19
3953,160.71,1552,0,28.9,ap-south,large,15
3954,152.4,232,1,53.5,eu-west,medium,1
3955,133.64,293,1,1.24,us-east,small,2
3956,156.05,1612,1,4.67,eu-west,large,16
3957,151.21,539,0,66.56,eu-west,medium,5
3958,78.58,969,0,39.94,us-east,large,9
3959,184.13,940,1,27.96,us-east,small,9
3960,102.62,1493,0,12.71,eu-west,medium,14
3961,167.15,432,0,18.7,eu-west,small,3
3962,234.99,889,0,42.93,eu-west,small,8
3963,167.25,549,0,8.24,us-east,small,5
3964,201.44,1508,1,40.67,us-east,small,14
3965,113.44,871,0,21.69,ap-south,large,8
3966,168.39,1346,0,40.09,eu-west,medium,13
3967,162.79,565,0,45.45,us-east,small,5
3968,188.15,1279,1,69.32,ap-south,large,12
3969,217.14,1126,1,44.93,eu-west,small,11
3970,220.96,1755,0,49.03,eu-west,medium,17
3971,83.91,412,0,7.77,eu-west,large,3
3972,221.1,1790,1,16.27,us-east,medium,17
3973,264.33,1205,0,66.67,us-east,small,11
3974,142.91,855,1,20.39,eu-west,medium,8
3975,97.47,878,0,6.13,ap-south,large,8
3976,135.82,1922,0,65.54,us-east,medium,19
3977,127.16,869,1,36.84,eu-west,large,8
3978,140.51,1266,0,12.61,eu-west,large,12
3979,151.6,156,0,69.68,us-east,small,1
3980,159.63,801,1,1.51,eu-west,small,7
3981,151.99,1777,1,21.8,ap-south,large,17
3982,254.49,1575,1,47.45,eu-west,small,15
3983,102.5,729,1,9.06,ap-south,large,6
3984,130.18,269,1,50.43,ap-south,large,2
3985,234.2,1696,0,30.41,eu-west,medium,16
3986,104.07,112,1,40.29,ap-south,large,0
3987,184.75,744,1,24.06,us-east,small,7
3988,199.74,517,1,60.07,eu-west,small,4
3989,100.61,442,0,39.2,us-east,medium,4
3990,190.31,994,0,57.22,eu-west,small,9
3991,116.43,1006,1,37.51,eu-west,medium,9
3992,147.68,1980,1,29.81,us-east,medium,19
3993,168.8,1424,0,49.55,eu-west,medium,14
3994,150.31,255,0,55.27,us-east,small,2
3995,113.29,1933,0,2.42,eu-west,medium,19
3996,198.28,1275,1,68.57,eu-west,medium,12
3997,186.45,1172,1,32.99,eu-west,medium,11
3998,93.45,1773,1,1.62,eu-west,large,17
3999,186.38,514,1,59.75,eu-west,small,4
4000,212.74,1873,0,31.44,eu-west,small,18
